0.0856612	5.33946	1.4177
0.0858669	5.3415	1.4178
0.0860734	5.34354	1.4179
0.0862806	5.34558	1.418
0.0864886	5.34762	1.4181
0.0866974	5.34967	1.4182
0.0869069	5.35172	1.4183
0.0871171	5.35377	1.4184
0.0873282	5.35583	1.4185
0.08754	5.35789	1.4186
0.0877526	5.35995	1.4187
0.087966	5.36202	1.4188
0.0881801	5.36408	1.4189
0.0883951	5.36616	1.419
0.0886108	5.36823	1.4191
0.0888274	5.37031	1.4192
0.0890447	5.37239	1.4193
0.0892628	5.37448	1.4194
0.0894818	5.37657	1.4195
0.0897016	5.37866	1.4196
0.0899222	5.38076	1.4197
0.0901436	5.38285	1.4198
0.0903658	5.38496	1.4199
0.0905889	5.38706	1.42
0.0908128	5.38917	1.4201
0.0910375	5.39128	1.4202
0.0912631	5.3934	1.4203
0.0914895	5.39552	1.4204
0.0917168	5.39764	1.4205
0.0919449	5.39977	1.4206
0.0921739	5.4019	1.4207
0.0924038	5.40403	1.4208
0.0926345	5.40617	1.4209
0.0928661	5.40831	1.421
0.0930986	5.41046	1.4211
0.0933319	5.41261	1.4212
0.0935662	5.41476	1.4213
0.0938013	5.41692	1.4214
0.0940373	5.41908	1.4215
0.0942743	5.42124	1.4216
0.0945121	5.42341	1.4217
0.0947508	5.42558	1.4218
0.0949905	5.42775	1.4219
0.095231	5.42993	1.422
0.0954725	5.43212	1.4221
0.0957149	5.4343	1.4222
0.0959583	5.43649	1.4223
0.0962026	5.43869	1.4224
0.0964478	5.44089	1.4225
0.0966939	5.44309	1.4226
0.0969411	5.4453	1.4227
0.0971891	5.44751	1.4228
0.0974382	5.44972	1.4229
0.0976882	5.45194	1.423
0.0979392	5.45417	1.4231
0.0981911	5.45639	1.4232
0.098444	5.45863	1.4233
0.0986979	5.46086	1.4234
0.0989529	5.4631	1.4235
0.0992088	5.46535	1.4236
0.0994657	5.4676	1.4237
0.0997236	5.46985	1.4238
0.0999825	5.47211	1.4239
0.100242	5.47437	1.424
0.100503	5.47664	1.4241
0.100765	5.47891	1.4242
0.101028	5.48118	1.4243
0.101292	5.48346	1.4244
0.101558	5.48575	1.4245
0.101824	5.48804	1.4246
0.102091	5.49033	1.4247
0.102359	5.49263	1.4248
0.102629	5.49493	1.4249
0.102899	5.49724	1.425
0.10317	5.49955	1.4251
0.103443	5.50187	1.4252
0.103717	5.50419	1.4253
0.103991	5.50652	1.4254
0.104267	5.50885	1.4255
0.104544	5.51119	1.4256
0.104822	5.51353	1.4257
0.105101	5.51587	1.4258
0.105382	5.51822	1.4259
0.105663	5.52058	1.426
0.105946	5.52294	1.4261
0.10623	5.52531	1.4262
0.106514	5.52768	1.4263
0.1068	5.53006	1.4264
0.107088	5.53244	1.4265
0.107376	5.53483	1.4266
0.107666	5.53722	1.4267
0.107956	5.53962	1.4268
0.108248	5.54202	1.4269
0.108541	5.54443	1.427
0.108836	5.54684	1.4271
0.109131	5.54926	1.4272
0.109428	5.55168	1.4273
0.109726	5.55411	1.4274
0.110025	5.55655	1.4275
0.110325	5.55899	1.4276
0.110627	5.56144	1.4277
0.11093	5.56389	1.4278
0.111234	5.56634	1.4279
0.111539	5.56881	1.428
0.111846	5.57128	1.4281
0.112154	5.57375	1.4282
0.112463	5.57623	1.4283
0.112774	5.57872	1.4284
0.113085	5.58121	1.4285
0.113398	5.58371	1.4286
0.113713	5.58621	1.4287
0.114029	5.58872	1.4288
0.114346	5.59124	1.4289
0.114664	5.59376	1.429
0.114984	5.59629	1.4291
0.115305	5.59882	1.4292
0.115627	5.60136	1.4293
0.115951	5.60391	1.4294
0.116276	5.60646	1.4295
0.116603	5.60902	1.4296
0.116931	5.61159	1.4297
0.11726	5.61416	1.4298
0.117591	5.61674	1.4299
0.117923	5.61932	1.43
0.118256	5.62192	1.4301
0.118591	5.62451	1.4302
0.118928	5.62712	1.4303
0.119266	5.62973	1.4304
0.119605	5.63235	1.4305
0.119946	5.63497	1.4306
0.120288	5.6376	1.4307
0.120632	5.64024	1.4308
0.120977	5.64289	1.4309
0.121323	5.64554	1.431
0.121672	5.6482	1.4311
0.122021	5.65086	1.4312
0.122372	5.65353	1.4313
0.122725	5.65621	1.4314
0.123079	5.6589	1.4315
0.123435	5.66159	1.4316
0.123793	5.6643	1.4317
0.124151	5.667	1.4318
0.124512	5.66972	1.4319
0.124874	5.67244	1.432
0.125238	5.67517	1.4321
0.125603	5.67791	1.4322
0.12597	5.68066	1.4323
0.126338	5.68341	1.4324
0.126708	5.68617	1.4325
0.12708	5.68894	1.4326
0.127454	5.69171	1.4327
0.127829	5.6945	1.4328
0.128205	5.69729	1.4329
0.128584	5.70009	1.433
0.128964	5.7029	1.4331
0.129346	5.70571	1.4332
0.129729	5.70853	1.4333
0.130114	5.71137	1.4334
0.130501	5.71421	1.4335
0.13089	5.71705	1.4336
0.13128	5.71991	1.4337
0.131672	5.72277	1.4338
0.132066	5.72564	1.4339
0.132462	5.72852	1.434
0.132859	5.73141	1.4341
0.133259	5.73431	1.4342
0.13366	5.73722	1.4343
